5	6.221024e-02	8.020000e-04
10	1.061530e-02	1.361000e-03
15	2.581078e-03	1.932000e-03
20	7.685767e-04	3.071000e-03
25	2.615354e-04	3.567000e-03
30	9.798033e-05	4.665000e-03
35	3.951329e-05	5.428000e-03
40	1.690081e-05	5.833000e-03
45	7.588020e-06	6.634000e-03
50	3.549029e-06	9.124000e-03
55	1.719202e-06	8.719000e-03
60	8.586686e-07	9.783000e-03
65	4.405708e-07	1.030100e-02
70	2.315436e-07	1.190800e-02
75	1.243362e-07	1.204200e-02
80	6.808020e-08	1.289500e-02
85	3.794438e-08	1.409000e-02
90	2.149390e-08	2.104000e-02
95	1.235884e-08	1.960200e-02
100	7.205041e-09	2.390300e-02
105	4.254472e-09	1.967900e-02
110	2.542406e-09	1.907800e-02
115	1.536316e-09	2.463500e-02
120	9.380896e-10	2.321100e-02
125	5.784531e-10	2.483200e-02
130	3.600047e-10	2.423800e-02
135	2.260019e-10	2.830900e-02
140	1.430671e-10	3.029300e-02
145	9.127454e-11	2.983600e-02
150	5.866396e-11	3.091600e-02
155	3.797695e-11	3.339800e-02
160	2.474621e-11	3.549300e-02
165	1.623079e-11	3.569500e-02
170	1.071077e-11	3.915000e-02
175	7.109868e-12	3.783800e-02
180	4.746203e-12	3.862000e-02
185	3.185674e-12	4.411700e-02
190	2.149170e-12	4.283300e-02
195	1.458389e-12	4.639000e-02
200	9.929835e-13	5.058500e-02
205	6.799006e-13	4.588900e-02
210	4.682921e-13	5.120300e-02
215	3.264056e-13	5.003900e-02
220	2.240430e-13	5.376900e-02
225	1.563194e-13	5.471600e-02
230	1.114664e-13	5.853800e-02
235	7.682743e-14	5.861400e-02
240	5.329071e-14	6.206300e-02
245	3.974598e-14	6.388700e-02
250	3.219647e-14	6.676800e-02
255	1.976197e-14	6.861200e-02
260	1.421085e-14	7.117600e-02
265	1.021405e-14	7.237300e-02
270	7.771561e-15	7.527000e-02
275	5.995204e-15	7.764600e-02
280	6.661338e-15	8.040700e-02
285	3.552714e-15	8.278100e-02
290	2.664535e-15	8.389400e-02
295	5.551115e-15	8.724700e-02
300	3.552714e-15	9.029600e-02
