5	6.221067e-02	9.740000e-04
10	1.061530e-02	1.424000e-03
15	2.581078e-03	2.033000e-03
20	7.685767e-04	2.902000e-03
25	2.615354e-04	3.569000e-03
30	9.798033e-05	4.354000e-03
35	3.951329e-05	4.958000e-03
40	1.690081e-05	7.204000e-03
45	7.588020e-06	8.763000e-03
50	3.549029e-06	1.015500e-02
55	1.719202e-06	1.024200e-02
60	8.586686e-07	1.326300e-02
65	4.405708e-07	1.486000e-02
70	2.315436e-07	1.591300e-02
75	1.243362e-07	1.423600e-02
80	6.808020e-08	1.590900e-02
85	3.794438e-08	1.997500e-02
90	2.149389e-08	2.066600e-02
95	1.235884e-08	2.313300e-02
100	7.205043e-09	2.024700e-02
105	4.254471e-09	2.123000e-02
110	2.542404e-09	2.524500e-02
115	1.536312e-09	2.868600e-02
120	9.380916e-10	2.574100e-02
125	5.784548e-10	3.100600e-02
130	3.600031e-10	3.169100e-02
135	2.260061e-10	3.288200e-02
140	1.430664e-10	3.526700e-02
145	9.127366e-11	3.300700e-02
150	5.866529e-11	3.702700e-02
155	3.797318e-11	3.829100e-02
160	2.474643e-11	3.414800e-02
165	1.623102e-11	4.147700e-02
170	1.071032e-11	3.963800e-02
175	7.109646e-12	4.098500e-02
180	4.746425e-12	4.415700e-02
185	3.186118e-12	4.385400e-02
190	2.149614e-12	5.176800e-02
195	1.457723e-12	5.342200e-02
200	9.925394e-13	5.315200e-02
205	6.807888e-13	5.662800e-02
210	4.678480e-13	4.795100e-02
215	3.232969e-13	4.924000e-02
220	2.242651e-13	5.098300e-02
225	1.558753e-13	5.385900e-02
230	1.085798e-13	5.408300e-02
235	7.660539e-14	5.736300e-02
240	5.417888e-14	5.777200e-02
245	3.819167e-14	6.110600e-02
250	2.753353e-14	6.162300e-02
255	1.998401e-14	6.698700e-02
260	1.398881e-14	6.690900e-02
265	9.992007e-15	6.897500e-02
270	7.771561e-15	7.068600e-02
275	6.439294e-15	7.224400e-02
280	4.440892e-15	7.522100e-02
285	3.108624e-15	7.815000e-02
290	2.886580e-15	8.031200e-02
295	2.442491e-15	8.137800e-02
300	1.998401e-15	8.507500e-02
