5	1.192726e+00	1.616100e-02
10	6.345109e-01	1.354500e-02
15	7.385714e-01	1.956000e-02
20	8.808986e-01	3.179400e-02
25	7.156991e-01	3.263800e-02
30	4.884693e-01	3.819600e-02
35	3.763471e-01	4.980000e-02
40	2.716659e-01	5.169900e-02
45	1.984045e-01	6.232200e-02
50	1.547779e-01	6.679100e-02
55	1.314231e-01	7.182900e-02
60	1.121010e-01	8.498000e-02
65	9.486568e-02	8.626100e-02
70	7.947004e-02	9.509900e-02
75	6.611181e-02	9.837300e-02
80	5.496278e-02	1.061940e-01
85	4.686028e-02	1.108710e-01
90	4.017748e-02	1.181990e-01
95	3.391161e-02	1.275420e-01
100	2.898924e-02	1.315540e-01
105	2.473582e-02	1.421630e-01
110	2.065273e-02	1.443780e-01
115	1.690604e-02	1.565500e-01
120	1.359498e-02	1.602090e-01
125	1.098002e-02	1.687060e-01
130	9.062362e-03	1.766620e-01
135	7.458931e-03	1.953440e-01
140	6.114312e-03	1.930250e-01
145	4.987079e-03	2.000680e-01
150	4.044807e-03	2.072310e-01
155	3.260258e-03	2.118650e-01
160	2.612056e-03	2.233900e-01
165	2.080011e-03	2.316450e-01
170	1.646761e-03	2.357550e-01
175	1.296957e-03	2.362570e-01
180	1.016386e-03	2.644850e-01
185	7.930299e-04	2.585090e-01
190	6.165224e-04	2.660060e-01
195	4.778160e-04	2.721210e-01
200	3.712851e-04	2.814600e-01
