5	1.958239e-03	9.500000e-04
10	2.410557e-04	1.476000e-03
15	4.355586e-05	2.100000e-03
20	9.975472e-06	3.053000e-03
25	2.659744e-06	3.627000e-03
30	7.962908e-07	4.199000e-03
35	2.601189e-07	4.827000e-03
40	9.129663e-08	5.709000e-03
45	3.396572e-08	6.314000e-03
50	1.330345e-08	8.340000e-03
55	5.460530e-09	1.032700e-02
60	2.324415e-09	9.882000e-03
65	1.021493e-09	1.034500e-02
70	4.619635e-10	1.295300e-02
75	2.143640e-10	1.471500e-02
80	1.018253e-10	1.306900e-02
85	4.940537e-11	1.394500e-02
90	2.444533e-11	1.464600e-02
95	1.231504e-11	1.779700e-02
100	6.327716e-12	1.749700e-02
105	3.301137e-12	1.947100e-02
110	1.746825e-12	2.099900e-02
115	9.365841e-13	2.030300e-02
120	5.084821e-13	2.125000e-02
125	2.794431e-13	2.334500e-02
130	1.553202e-13	2.770200e-02
135	8.704149e-14	2.536200e-02
140	4.962697e-14	2.784000e-02
145	2.831069e-14	2.720300e-02
150	1.676437e-14	3.183600e-02
155	9.769963e-15	3.287300e-02
160	5.884182e-15	3.033600e-02
165	3.441691e-15	3.576800e-02
170	2.220446e-15	3.608700e-02
175	1.554312e-15	3.504400e-02
180	1.110223e-15	3.692200e-02
185	8.881784e-16	3.872300e-02
190	8.881784e-16	3.956400e-02
195	8.881784e-16	3.985600e-02
200	5.551115e-16	4.323300e-02
